message_id,variant_filename,vocab_type,codepoint,salt_mode,fragment_max_positions,n_insert_subject,n_insert_body,body_part_found,subject_targets,body_targets
00583.b780ea187746d4722e9a684fe34f0cc9,00583__salted__broad__cp00AD__single.b780ea187746d4722e9a684fe34f0cc9,broad,00AD,single,,0,3,True,[],"[{""original_token"": ""insurance"", ""salted_token"": ""in­surance"", ""start"": 118, ""end"": 127, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""in­surance"", ""start"": 422, ""end"": 431, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""financial"", ""salted_token"": ""fi­nancial"", ""start"": 486, ""end"": 495, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00584.0f2dbef1c4238beb69443e0273484d76,00584__salted__broad__cp200B__single.0f2dbef1c4238beb69443e0273484d76,broad,200B,single,,1,3,True,"[{""original_token"": ""Lose"", ""salted_token"": ""Lo​se"", ""start"": 16, ""end"": 20, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NBC"", ""salted_token"": ""NB​C"", ""start"": 11, ""end"": 14, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CBS"", ""salted_token"": ""CB​S"", ""start"": 16, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CNN"", ""salted_token"": ""CN​N"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00584.0f2dbef1c4238beb69443e0273484d76,00584__salted__broad__cp200C__single.0f2dbef1c4238beb69443e0273484d76,broad,200C,single,,1,3,True,"[{""original_token"": ""Lose"", ""salted_token"": ""Lo‌se"", ""start"": 16, ""end"": 20, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NBC"", ""salted_token"": ""NB‌C"", ""start"": 11, ""end"": 14, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CBS"", ""salted_token"": ""CB‌S"", ""start"": 16, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CNN"", ""salted_token"": ""CN‌N"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00584.0f2dbef1c4238beb69443e0273484d76,00584__salted__broad__cp200D__single.0f2dbef1c4238beb69443e0273484d76,broad,200D,single,,1,3,True,"[{""original_token"": ""Lose"", ""salted_token"": ""Lo‍se"", ""start"": 16, ""end"": 20, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NBC"", ""salted_token"": ""NB‍C"", ""start"": 11, ""end"": 14, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CBS"", ""salted_token"": ""CB‍S"", ""start"": 16, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CNN"", ""salted_token"": ""CN‍N"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00584.0f2dbef1c4238beb69443e0273484d76,00584__salted__broad__cp00AD__single.0f2dbef1c4238beb69443e0273484d76,broad,00AD,single,,1,3,True,"[{""original_token"": ""Lose"", ""salted_token"": ""Lo­se"", ""start"": 16, ""end"": 20, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""NBC"", ""salted_token"": ""NB­C"", ""start"": 11, ""end"": 14, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CBS"", ""salted_token"": ""CB­S"", ""start"": 16, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""CNN"", ""salted_token"": ""CN­N"", ""start"": 21, ""end"": 24, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00587.582e355efbb36f9a0d55997e093626ba,00587__salted__broad__cp200B__single.582e355efbb36f9a0d55997e093626ba,broad,200B,single,,1,0,False,"[{""original_token"": ""Viagra"", ""salted_token"": ""Vi​agra"", ""start"": 6, ""end"": 12, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00587.582e355efbb36f9a0d55997e093626ba,00587__salted__broad__cp200C__single.582e355efbb36f9a0d55997e093626ba,broad,200C,single,,1,0,False,"[{""original_token"": ""Viagra"", ""salted_token"": ""Vi‌agra"", ""start"": 6, ""end"": 12, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00587.582e355efbb36f9a0d55997e093626ba,00587__salted__broad__cp200D__single.582e355efbb36f9a0d55997e093626ba,broad,200D,single,,1,0,False,"[{""original_token"": ""Viagra"", ""salted_token"": ""Vi‍agra"", ""start"": 6, ""end"": 12, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00587.582e355efbb36f9a0d55997e093626ba,00587__salted__broad__cp00AD__single.582e355efbb36f9a0d55997e093626ba,broad,00AD,single,,1,0,False,"[{""original_token"": ""Viagra"", ""salted_token"": ""Vi­agra"", ""start"": 6, ""end"": 12, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00591.962cc31322a42abd7ca205b62c56438e,00591__salted__broad__cp200B__single.962cc31322a42abd7ca205b62c56438e,broad,200B,single,,1,0,False,"[{""original_token"": ""Loan"", ""salted_token"": ""Lo​an"", ""start"": 21, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00591.962cc31322a42abd7ca205b62c56438e,00591__salted__broad__cp200C__single.962cc31322a42abd7ca205b62c56438e,broad,200C,single,,1,0,False,"[{""original_token"": ""Loan"", ""salted_token"": ""Lo‌an"", ""start"": 21, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00591.962cc31322a42abd7ca205b62c56438e,00591__salted__broad__cp200D__single.962cc31322a42abd7ca205b62c56438e,broad,200D,single,,1,0,False,"[{""original_token"": ""Loan"", ""salted_token"": ""Lo‍an"", ""start"": 21, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00591.962cc31322a42abd7ca205b62c56438e,00591__salted__broad__cp00AD__single.962cc31322a42abd7ca205b62c56438e,broad,00AD,single,,1,0,False,"[{""original_token"": ""Loan"", ""salted_token"": ""Lo­an"", ""start"": 21, ""end"": 25, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00592.8da31ade2e259569f9741cca3d98d952,00592__salted__broad__cp200B__single.8da31ade2e259569f9741cca3d98d952,broad,200B,single,,1,3,True,"[{""original_token"": ""Cash"", ""salted_token"": ""Ca​sh"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo​rtgage"", ""start"": 0, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Lenders"", ""salted_token"": ""Le​nders"", ""start"": 9, ""end"": 16, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compete"", ""salted_token"": ""co​mpete"", ""start"": 48, ""end"": 55, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00592.8da31ade2e259569f9741cca3d98d952,00592__salted__broad__cp200C__single.8da31ade2e259569f9741cca3d98d952,broad,200C,single,,1,3,True,"[{""original_token"": ""Cash"", ""salted_token"": ""Ca‌sh"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo‌rtgage"", ""start"": 0, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Lenders"", ""salted_token"": ""Le‌nders"", ""start"": 9, ""end"": 16, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compete"", ""salted_token"": ""co‌mpete"", ""start"": 48, ""end"": 55, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00592.8da31ade2e259569f9741cca3d98d952,00592__salted__broad__cp200D__single.8da31ade2e259569f9741cca3d98d952,broad,200D,single,,1,3,True,"[{""original_token"": ""Cash"", ""salted_token"": ""Ca‍sh"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo‍rtgage"", ""start"": 0, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Lenders"", ""salted_token"": ""Le‍nders"", ""start"": 9, ""end"": 16, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compete"", ""salted_token"": ""co‍mpete"", ""start"": 48, ""end"": 55, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00592.8da31ade2e259569f9741cca3d98d952,00592__salted__broad__cp00AD__single.8da31ade2e259569f9741cca3d98d952,broad,00AD,single,,1,3,True,"[{""original_token"": ""Cash"", ""salted_token"": ""Ca­sh"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo­rtgage"", ""start"": 0, ""end"": 8, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Lenders"", ""salted_token"": ""Le­nders"", ""start"": 9, ""end"": 16, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""compete"", ""salted_token"": ""co­mpete"", ""start"": 48, ""end"": 55, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00593.b0c2ee36cf966faf1b5239df81ec1f8d,00593__salted__broad__cp200B__single.b0c2ee36cf966faf1b5239df81ec1f8d,broad,200B,single,,1,0,False,"[{""original_token"": ""younger"", ""salted_token"": ""yo​unger"", ""start"": 30, ""end"": 37, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00593.b0c2ee36cf966faf1b5239df81ec1f8d,00593__salted__broad__cp200C__single.b0c2ee36cf966faf1b5239df81ec1f8d,broad,200C,single,,1,0,False,"[{""original_token"": ""younger"", ""salted_token"": ""yo‌unger"", ""start"": 30, ""end"": 37, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00593.b0c2ee36cf966faf1b5239df81ec1f8d,00593__salted__broad__cp200D__single.b0c2ee36cf966faf1b5239df81ec1f8d,broad,200D,single,,1,0,False,"[{""original_token"": ""younger"", ""salted_token"": ""yo‍unger"", ""start"": 30, ""end"": 37, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00593.b0c2ee36cf966faf1b5239df81ec1f8d,00593__salted__broad__cp00AD__single.b0c2ee36cf966faf1b5239df81ec1f8d,broad,00AD,single,,1,0,False,"[{""original_token"": ""younger"", ""salted_token"": ""yo­unger"", ""start"": 30, ""end"": 37, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00595.11ff52fbcc4dfc5ddd499c27746b2c8b,00595__salted__broad__cp200B__single.11ff52fbcc4dfc5ddd499c27746b2c8b,broad,200B,single,,1,0,False,"[{""original_token"": ""Systemworks"", ""salted_token"": ""Sy​stemworks"", ""start"": 34, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00595.11ff52fbcc4dfc5ddd499c27746b2c8b,00595__salted__broad__cp200C__single.11ff52fbcc4dfc5ddd499c27746b2c8b,broad,200C,single,,1,0,False,"[{""original_token"": ""Systemworks"", ""salted_token"": ""Sy‌stemworks"", ""start"": 34, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00595.11ff52fbcc4dfc5ddd499c27746b2c8b,00595__salted__broad__cp200D__single.11ff52fbcc4dfc5ddd499c27746b2c8b,broad,200D,single,,1,0,False,"[{""original_token"": ""Systemworks"", ""salted_token"": ""Sy‍stemworks"", ""start"": 34, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00595.11ff52fbcc4dfc5ddd499c27746b2c8b,00595__salted__broad__cp00AD__single.11ff52fbcc4dfc5ddd499c27746b2c8b,broad,00AD,single,,1,0,False,"[{""original_token"": ""Systemworks"", ""salted_token"": ""Sy­stemworks"", ""start"": 34, ""end"": 45, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00597.77c914c24bd38a4cfa7ef06aae438d17,00597__salted__broad__cp200B__single.77c914c24bd38a4cfa7ef06aae438d17,broad,200B,single,,1,3,True,"[{""original_token"": ""ADV"", ""salted_token"": ""AD​V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""remove"", ""salted_token"": ""re​move"", ""start"": 3, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""toll"", ""salted_token"": ""to​ll"", ""start"": 353, ""end"": 357, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""Si​ncerely"", ""start"": 378, ""end"": 387, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00597.77c914c24bd38a4cfa7ef06aae438d17,00597__salted__broad__cp200C__single.77c914c24bd38a4cfa7ef06aae438d17,broad,200C,single,,1,3,True,"[{""original_token"": ""ADV"", ""salted_token"": ""AD‌V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""remove"", ""salted_token"": ""re‌move"", ""start"": 3, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""toll"", ""salted_token"": ""to‌ll"", ""start"": 353, ""end"": 357, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""Si‌ncerely"", ""start"": 378, ""end"": 387, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00597.77c914c24bd38a4cfa7ef06aae438d17,00597__salted__broad__cp200D__single.77c914c24bd38a4cfa7ef06aae438d17,broad,200D,single,,1,3,True,"[{""original_token"": ""ADV"", ""salted_token"": ""AD‍V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""remove"", ""salted_token"": ""re‍move"", ""start"": 3, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""toll"", ""salted_token"": ""to‍ll"", ""start"": 353, ""end"": 357, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""Si‍ncerely"", ""start"": 378, ""end"": 387, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00597.77c914c24bd38a4cfa7ef06aae438d17,00597__salted__broad__cp00AD__single.77c914c24bd38a4cfa7ef06aae438d17,broad,00AD,single,,1,3,True,"[{""original_token"": ""ADV"", ""salted_token"": ""AD­V"", ""start"": 0, ""end"": 3, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""remove"", ""salted_token"": ""re­move"", ""start"": 3, ""end"": 9, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""toll"", ""salted_token"": ""to­ll"", ""start"": 353, ""end"": 357, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Sincerely"", ""salted_token"": ""Si­ncerely"", ""start"": 378, ""end"": 387, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00598.55751466eb0cbc307da570a603daa3d6,00598__salted__broad__cp200B__single.55751466eb0cbc307da570a603daa3d6,broad,200B,single,,1,3,True,"[{""original_token"": ""Earn"", ""salted_token"": ""Ea​rn"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Marketing"", ""salted_token"": ""Ma​rketing"", ""start"": 9, ""end"": 18, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""in​surance"", ""start"": 34, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Marketing"", ""salted_token"": ""Ma​rketing"", ""start"": 77, ""end"": 86, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00598.55751466eb0cbc307da570a603daa3d6,00598__salted__broad__cp200C__single.55751466eb0cbc307da570a603daa3d6,broad,200C,single,,1,3,True,"[{""original_token"": ""Earn"", ""salted_token"": ""Ea‌rn"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Marketing"", ""salted_token"": ""Ma‌rketing"", ""start"": 9, ""end"": 18, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""in‌surance"", ""start"": 34, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Marketing"", ""salted_token"": ""Ma‌rketing"", ""start"": 77, ""end"": 86, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00598.55751466eb0cbc307da570a603daa3d6,00598__salted__broad__cp200D__single.55751466eb0cbc307da570a603daa3d6,broad,200D,single,,1,3,True,"[{""original_token"": ""Earn"", ""salted_token"": ""Ea‍rn"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Marketing"", ""salted_token"": ""Ma‍rketing"", ""start"": 9, ""end"": 18, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""in‍surance"", ""start"": 34, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Marketing"", ""salted_token"": ""Ma‍rketing"", ""start"": 77, ""end"": 86, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00598.55751466eb0cbc307da570a603daa3d6,00598__salted__broad__cp00AD__single.55751466eb0cbc307da570a603daa3d6,broad,00AD,single,,1,3,True,"[{""original_token"": ""Earn"", ""salted_token"": ""Ea­rn"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""Marketing"", ""salted_token"": ""Ma­rketing"", ""start"": 9, ""end"": 18, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""insurance"", ""salted_token"": ""in­surance"", ""start"": 34, ""end"": 43, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Marketing"", ""salted_token"": ""Ma­rketing"", ""start"": 77, ""end"": 86, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00600.d113e8e0ac2d8d42f500f4faef61061b,00600__salted__broad__cp200B__single.d113e8e0ac2d8d42f500f4faef61061b,broad,200B,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De​ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co​nfidential"", ""start"": 764, ""end"": 776, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""bank"", ""salted_token"": ""ba​nk"", ""start"": 940, ""end"": 944, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00600.d113e8e0ac2d8d42f500f4faef61061b,00600__salted__broad__cp200C__single.d113e8e0ac2d8d42f500f4faef61061b,broad,200C,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De‌ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co‌nfidential"", ""start"": 764, ""end"": 776, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""bank"", ""salted_token"": ""ba‌nk"", ""start"": 940, ""end"": 944, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00600.d113e8e0ac2d8d42f500f4faef61061b,00600__salted__broad__cp200D__single.d113e8e0ac2d8d42f500f4faef61061b,broad,200D,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De‍ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co‍nfidential"", ""start"": 764, ""end"": 776, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""bank"", ""salted_token"": ""ba‍nk"", ""start"": 940, ""end"": 944, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00600.d113e8e0ac2d8d42f500f4faef61061b,00600__salted__broad__cp00AD__single.d113e8e0ac2d8d42f500f4faef61061b,broad,00AD,single,,0,3,True,[],"[{""original_token"": ""Dear"", ""salted_token"": ""De­ar"", ""start"": 0, ""end"": 4, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""confidential"", ""salted_token"": ""co­nfidential"", ""start"": 764, ""end"": 776, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""bank"", ""salted_token"": ""ba­nk"", ""start"": 940, ""end"": 944, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00605.8a2e83e442d0052a2b2e9cff1ef0793c,00605__salted__broad__cp200B__single.8a2e83e442d0052a2b2e9cff1ef0793c,broad,200B,single,,1,3,True,"[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo​rtgage"", ""start"": 3, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""mortgage"", ""salted_token"": ""mo​rtgage"", ""start"": 5, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""approved"", ""salted_token"": ""ap​proved"", ""start"": 23, ""end"": 31, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""removed"", ""salted_token"": ""re​moved"", ""start"": 114, ""end"": 121, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00605.8a2e83e442d0052a2b2e9cff1ef0793c,00605__salted__broad__cp200C__single.8a2e83e442d0052a2b2e9cff1ef0793c,broad,200C,single,,1,3,True,"[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo‌rtgage"", ""start"": 3, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""mortgage"", ""salted_token"": ""mo‌rtgage"", ""start"": 5, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""approved"", ""salted_token"": ""ap‌proved"", ""start"": 23, ""end"": 31, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""removed"", ""salted_token"": ""re‌moved"", ""start"": 114, ""end"": 121, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00605.8a2e83e442d0052a2b2e9cff1ef0793c,00605__salted__broad__cp200D__single.8a2e83e442d0052a2b2e9cff1ef0793c,broad,200D,single,,1,3,True,"[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo‍rtgage"", ""start"": 3, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""mortgage"", ""salted_token"": ""mo‍rtgage"", ""start"": 5, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""approved"", ""salted_token"": ""ap‍proved"", ""start"": 23, ""end"": 31, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""removed"", ""salted_token"": ""re‍moved"", ""start"": 114, ""end"": 121, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00605.8a2e83e442d0052a2b2e9cff1ef0793c,00605__salted__broad__cp00AD__single.8a2e83e442d0052a2b2e9cff1ef0793c,broad,00AD,single,,1,3,True,"[{""original_token"": ""Mortgage"", ""salted_token"": ""Mo­rtgage"", ""start"": 3, ""end"": 11, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]","[{""original_token"": ""mortgage"", ""salted_token"": ""mo­rtgage"", ""start"": 5, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""approved"", ""salted_token"": ""ap­proved"", ""start"": 23, ""end"": 31, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""removed"", ""salted_token"": ""re­moved"", ""start"": 114, ""end"": 121, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
00606.f078f6f48ae2e41f553882449f2aa613,00606__salted__broad__cp200B__single.f078f6f48ae2e41f553882449f2aa613,broad,200B,single,,1,0,False,"[{""original_token"": ""MORTGAGE"", ""salted_token"": ""MO​RTGAGE"", ""start"": 11, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00606.f078f6f48ae2e41f553882449f2aa613,00606__salted__broad__cp200C__single.f078f6f48ae2e41f553882449f2aa613,broad,200C,single,,1,0,False,"[{""original_token"": ""MORTGAGE"", ""salted_token"": ""MO‌RTGAGE"", ""start"": 11, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00606.f078f6f48ae2e41f553882449f2aa613,00606__salted__broad__cp200D__single.f078f6f48ae2e41f553882449f2aa613,broad,200D,single,,1,0,False,"[{""original_token"": ""MORTGAGE"", ""salted_token"": ""MO‍RTGAGE"", ""start"": 11, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00606.f078f6f48ae2e41f553882449f2aa613,00606__salted__broad__cp00AD__single.f078f6f48ae2e41f553882449f2aa613,broad,00AD,single,,1,0,False,"[{""original_token"": ""MORTGAGE"", ""salted_token"": ""MO­RTGAGE"", ""start"": 11, ""end"": 19, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00607.b5726a2ac74956ab9af0901379cdca5c,00607__salted__broad__cp200B__single.b5726a2ac74956ab9af0901379cdca5c,broad,200B,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr​edit"", ""start"": 7, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00607.b5726a2ac74956ab9af0901379cdca5c,00607__salted__broad__cp200C__single.b5726a2ac74956ab9af0901379cdca5c,broad,200C,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr‌edit"", ""start"": 7, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00607.b5726a2ac74956ab9af0901379cdca5c,00607__salted__broad__cp200D__single.b5726a2ac74956ab9af0901379cdca5c,broad,200D,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr‍edit"", ""start"": 7, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00607.b5726a2ac74956ab9af0901379cdca5c,00607__salted__broad__cp00AD__single.b5726a2ac74956ab9af0901379cdca5c,broad,00AD,single,,1,0,False,"[{""original_token"": ""credit"", ""salted_token"": ""cr­edit"", ""start"": 7, ""end"": 13, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]",[]
00609.4dfe7912017772587dc62fecc3cf6553,00609__salted__broad__cp200B__single.4dfe7912017772587dc62fecc3cf6553,broad,200B,single,,0,3,True,[],"[{""original_token"": ""hours"", ""salted_token"": ""ho​urs"", ""start"": 66, ""end"": 71, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""WISH"", ""salted_token"": ""WI​SH"", ""start"": 172, ""end"": 176, ""salt_mode"": ""single"", ""fragment_max_positions"": null}, {""original_token"": ""Visit"", ""salted_token"": ""Vi​sit"", ""start"": 282, ""end"": 287, ""salt_mode"": ""single"", ""fragment_max_positions"": null}]"
